ClienteID,Genero,Maior65,Colaborador,Dependentes,Fidelização,TipoServiço,LinhasMultiplas,ServiçoInternet,SegurançaOnline,CópiadeSegurançaOnline,ProteçãoTM,SuporteTécnico,ServiçoStreamingTV,ServiçoStreamingFilmes,TipodeContrato,FaturaEletronica,MétododePagamento,TarifaMensal,TotalTarifas,Ativo
5747-PMBSQ,Masculino,1,Sim,Não,10,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cheque por email,92.5,934.1,Sim
5583-EJXRD,Masculino,0,Sim,Sim,44,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Cartão de Crédito (automatico),54.05,2375.2,Não
4565-EVZMJ,Feminino,0,Não,Não,47,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque por email,58.9,2813.05,Não
3143-JQEGI,Feminino,0,Sim,Sim,13,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,88.35,1222.8,Sim
6386-SZZKH,Feminino,0,Sim,Sim,49,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),107.95,5293.2,Sim
3327-YBAKM,Feminino,0,Sim,Não,64,Sim,Não,Fibra ótica,Sim,Não,Não,Sim,Sim,Sim,Anual,Sim,Cheque por email,96.9,6314.35,Não
9441-QHEVC,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.1,19.1,Não
6705-LNMDD,Masculino,0,Não,Não,20,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque por email,50,1003.05,Não
2580-ASVVY,Feminino,0,Sim,Não,37,Não,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Sim,Não,BiAnual,Não,Cheque Eletrónico,45.4,1593.1,Não
3370-GQEAL,Masculino,0,Sim,Sim,30,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,85.45,2509.95,Não
5032-USPKF,Feminino,0,Não,Não,38,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferência Bancária (automatico),84.1,3187.65,Não
2982-IHMFT,Feminino,1,Não,Não,1,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,74.45,74.45,Sim
3521-SYVOR,Feminino,0,Não,Não,37,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,64.75,2345.2,Sim
4254-QPEDE,Feminino,0,Sim,Não,52,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),66.25,3330.1,Não
6283-GITPX,Masculino,0,Não,Sim,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,BiAnual,Sim,Cartão de Crédito (automatico),76.9,5522.7,Não
9526-JAWYF,Masculino,0,Não,Não,26,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,Não,Cheque Eletrónico,89.8,2335.3,Sim
0771-CHWSK,Masculino,0,Não,Não,66,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,BiAnual,Sim,Cartão de Crédito (automatico),74.6,4798.4,Não
9788-HNGUT,Masculino,0,Sim,Não,72,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),116.95,8594.4,Não
9495-REDIY,Masculino,0,Não,Sim,25,Não,Sem serviço telefónico,DSL,Sim,Não,Não,Não,Sim,Não,Anual,Sim,Cartão de Crédito (automatico),40.65,970.55,Não
5375-XLDOF,Masculino,0,Sim,Sim,69,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),114.35,7665.8,Não
1172-VIYBP,Masculino,0,Sim,Sim,53,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,BiAnual,Não,Transferência Bancária (automatico),69.7,3686.05,Não
5649-VUKMC,Feminino,0,Não,Não,12,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Cheque por email,95.5,1115.15,Sim
6559-PDZLR,Masculino,0,Não,Não,26,Sim,Não,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,98.65,2537,Não
8992-OBVDG,Masculino,0,Não,Não,21,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque por email,61.65,1393.6,Não
4273-MBHYA,Feminino,0,Não,Sim,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,89.35,89.35,Não
4724-WXVWF,Masculino,0,Não,Não,48,Sim,Sim,Fibra ótica,Sim,Não,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrónico,95.4,4445.3,Não
5701-GUXDC,Feminino,0,Sim,Não,26,Não,Sem serviço telefónico,DSL,Sim,Não,Sim,Não,Não,Não,Anual,Não,Cartão de Crédito (automatico),35.4,978.6,Não
1460-UZPRJ,Masculino,0,Sim,Não,60,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.95,1258.15,Não
6082-GLJIX,Masculino,0,Não,Não,18,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.25,331.35,Não
5143-EGQFK,Feminino,1,Não,Não,10,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrónico,29.65,291.4,Sim
4919-IKATY,Masculino,0,Sim,Sim,5,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,84.5,453.75,Sim
2495-TTHBQ,Feminino,0,Não,Sim,4,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque por email,20.4,84.75,Não
0485-ZBSLN,Masculino,0,Sim,Sim,65,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),24.75,1715.1,Não
3810-PJUHR,Masculino,0,Sim,Sim,70,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,25.35,1715.15,Não
9050-QLROH,Masculino,0,Não,Não,18,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),90.7,1597.25,Sim
0847-HGRML,Masculino,0,Não,Sim,62,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),20,1250.1,Não
8232-CTLKO,Feminino,0,Sim,Sim,66,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,BiAnual,Sim,Cheque Eletrónico,59.75,3996.8,Não
9227-YBAXE,Feminino,0,Sim,Sim,65,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),82.5,5215.1,Não
6168-WFVVF,Feminino,1,Não,Não,3,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.3,235.5,Sim
9860-LISIZ,Feminino,0,Não,Não,34,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.35,673.2,Não
0112-QAWRZ,Masculino,0,Sim,Sim,16,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Transferência Bancária (automatico),90.8,1442.2,Não
0877-SDMBN,Feminino,0,Não,Não,54,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),103.95,5639.05,Sim
2786-GCDPI,Feminino,1,Não,Não,50,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,104.95,5222.35,Não
4043-MKDTV,Masculino,0,Sim,Não,71,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,105.25,7291.75,Não
8065-YKXKD,Feminino,0,Não,Não,10,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.75,799.65,Sim
9637-EIHEQ,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrónico,50.8,50.8,Sim
9229-RQABD,Masculino,0,Não,Não,18,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,23.75,424.5,Não
8313-KTIHG,Masculino,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque Eletrónico,61.3,249.4,Não
5320-BRKGK,Feminino,0,Sim,Sim,58,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,BiAnual,Não,Cheque por email,75.8,4415.75,Não
6284-KMNUF,Feminino,0,Sim,Não,56,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,98,5270.6,Não
9689-PTNPG,Masculino,0,Não,Não,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,80.25,144.55,Sim
9465-RWMXL,Masculino,0,Sim,Não,32,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,78.9,2447.95,Sim
6229-UOLQL,Masculino,0,Sim,Sim,56,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,Sim,Cheque por email,52,2884.9,Não
2362-IBOOY,Masculino,0,Não,Não,36,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,84.75,3050.15,Sim
3137-LUPIX,Feminino,0,Não,Não,4,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque por email,64.4,253,Não
0843-WTBXE,Masculino,0,Não,Não,53,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Transferência Bancária (automatico),85.45,4517.25,Sim
6143-JQKEA,Masculino,0,Não,Não,10,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),45.8,436.2,Não
8676-OOQEJ,Masculino,0,Não,Não,4,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque Eletrónico,30.5,118.4,Não
5515-IDEJJ,Masculino,0,Sim,Sim,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.9,19.9,Sim
9701-CDXHR,Feminino,0,Sim,Não,51,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,69.15,3649.6,Não
7450-NWRTR,Masculino,1,Não,Não,12,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,99.45,1200.15,Sim
8124-NZVGJ,Feminino,0,Não,Não,6,Não,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,Sim,Cheque por email,49.25,255.6,Não
2162-FRZAA,Masculino,0,Sim,Sim,63,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Não,Não,BiAnual,Não,Transferência Bancária (automatico),39.35,2395.05,Não
5376-DEQCP,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.6,70.6,Sim
5118-MUEYH,Feminino,0,Sim,Não,48,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),105.1,5083.55,Não
9095-HFAFX,Feminino,0,Não,Não,5,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de Crédito (automatico),81,389.6,Sim
5627-TVBPP,Feminino,0,Não,Sim,35,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cartão de Crédito (automatico),20.1,644.5,Não
2379-ENZGV,Masculino,0,Não,Não,6,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,84.85,523.5,Sim
3936-QQFLL,Masculino,0,Não,Não,2,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.75,39.3,Não
2589-AYCRP,Feminino,0,Não,Não,50,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Transferência Bancária (automatico),19.75,989.05,Não
4067-HLYQI,Feminino,0,Não,Não,33,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),70.4,2406.1,Não
5124-EOGYE,Masculino,0,Não,Não,31,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,20.45,638.55,Não
5057-RKGLH,Feminino,0,Sim,Sim,9,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,20.35,191.1,Não
0292-WEGCH,Feminino,0,Sim,Sim,54,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,86.2,4524.05,Não
8910-ICHIU,Feminino,0,Não,Não,46,Sim,Não,Fibra ótica,Sim,Sim,Sim,Não,Sim,Não,Anual,Sim,Cartão de Crédito (automatico),95.65,4664.2,Não
4097-YODCF,Masculino,0,Não,Sim,34,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,103.8,3470.8,Não
9715-WZCLW,Masculino,0,Sim,Sim,71,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,97.2,6910.3,Não
9786-YWNHU,Feminino,0,Sim,Sim,63,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,BiAnual,Não,Cheque por email,63.55,4014.2,Não
6407-GSJNL,Feminino,0,Não,Não,51,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),24.95,1288,Não
6005-OBZPH,Feminino,1,Não,Não,26,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,89.15,2277.65,Sim
4049-ZPALD,Feminino,0,Sim,Não,64,Sim,Não,Fibra ótica,Sim,Não,Sim,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),99,6375.8,Não
7932-WPTDS,Feminino,1,Sim,Não,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,24.8,24.8,Sim
3733-UOCWF,Masculino,1,Sim,Não,61,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Transferência Bancária (automatico),85.55,5251.75,Não
6833-JMZYP,Feminino,0,Não,Não,15,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),94,1505.45,Não
2722-VOJQL,Masculino,0,Não,Não,64,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),105.65,6903.1,Sim
1310-QRITU,Feminino,0,Não,Não,18,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,50.3,913.3,Não
8961-QDZZJ,Feminino,0,Sim,Sim,57,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,95,5535.8,Não
9715-SBVSU,Masculino,0,Sim,Sim,14,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),61.4,815.55,Não
8490-BXHEO,Masculino,1,Não,Não,18,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),80.55,1411.65,Não
7173-TETGO,Feminino,1,Sim,Não,72,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,BiAnual,Não,Transferência Bancária (automatico),78.5,5602.25,Não
7929-SKFGK,Masculino,0,Sim,Não,70,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),114.3,8244.3,Não
2300-RQGOI,Feminino,0,Não,Não,38,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,20.05,741.5,Não
3563-SVYLG,Masculino,0,Sim,Sim,68,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),62.65,4375.8,Não
5228-EXCET,Masculino,0,Não,Não,13,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,80.85,1008.7,Sim
6435-VWCCY,Masculino,1,Sim,Não,65,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Não,BiAnual,Sim,Cartão de Crédito (automatico),92.7,5968.4,Não
4998-IKFSE,Feminino,0,Não,Não,30,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,100.45,3096.9,Não
8630-QSGXK,Masculino,0,Sim,Não,51,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),75.2,3901.25,Não
2455-USLMV,Feminino,0,Não,Não,31,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),84.75,2613.4,Não
7394-FKDNK,Feminino,0,Sim,Não,9,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,89.45,853.1,Sim
9488-FVZCC,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),79.5,5661.7,Não
6331-LWDTQ,Masculino,0,Não,Não,10,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),72.15,794.25,Sim
5995-WWKKG,Feminino,0,Não,Não,37,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque Eletrónico,19.8,695.05,Não
1597-FZREH,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque Eletrónico,76.4,160.8,Sim
7879-CGSFV,Masculino,0,Não,Não,55,Sim,Não,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque por email,100.9,5552.05,Não
9921-EZKBY,Masculino,0,Não,Sim,33,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),95.3,3275.15,Não
7432-FFVAR,Feminino,0,Sim,Sim,46,Sim,Não,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,Anual,Não,Transferência Bancária (automatico),90.95,4236.6,Não
7246-ZGQDF,Feminino,0,Não,Sim,1,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque Eletrónico,54.5,54.5,Não
7000-WCEVQ,Feminino,1,Não,Não,20,Sim,Sim,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por email,61.6,1174.35,Sim
0727-IWKVK,Masculino,0,Sim,Não,9,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,79.9,741.7,Sim
5959-BELXA,Masculino,1,Não,Não,32,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),96.15,3019.25,Sim
4456-RHSNB,Feminino,0,Sim,Sim,19,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),49.6,962.9,Não
3512-IZIKN,Feminino,0,Sim,Não,70,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),65.3,4759.75,Sim
2481-SBOYW,Feminino,0,Não,Sim,61,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cartão de Crédito (automatico),25,1498.35,Não
7109-MFBYV,Masculino,0,Não,Não,26,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,45.45,1233.15,Não
1833-TCXKK,Masculino,0,Sim,Não,45,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (automatico),107.75,4882.8,Não
1832-PEUTS,Masculino,0,Sim,Sim,62,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Não,BiAnual,Sim,Cartão de Crédito (automatico),89.1,5411.65,Não
6141-OOXUQ,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.65,19.65,Sim
8660-BUETV,Feminino,0,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,44.75,148.05,Não
0580-PIQHM,Feminino,0,Sim,Sim,41,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Anual,Sim,Transferência Bancária (automatico),101.6,3930.55,Não
5696-CEIQJ,Masculino,0,Sim,Sim,67,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),103.15,6895.5,Não
7503-ZGUZJ,Masculino,0,Não,Não,1,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque por email,84.65,84.65,Sim
1696-HXOWK,Feminino,0,Sim,Não,71,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Não,Anual,Não,Cheque por email,95.65,6856.95,Não
3026-ATZYV,Feminino,0,Sim,Sim,37,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Sim,Anual,Não,Transferência Bancária (automatico),75.1,2658.8,Não
4012-YCFAI,Masculino,0,Sim,Não,60,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,BiAnual,Sim,Cheque por email,61.35,3766.2,Não
2506-TNFCO,Feminino,1,Sim,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,69.55,69.55,Sim
9970-QBCDA,Feminino,0,Não,Não,6,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),19.7,129.55,Não
8718-PTMEZ,Feminino,0,Não,Não,13,Não,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,31.05,347.25,Sim
9496-IVVRP,Feminino,0,Sim,Sim,11,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),51,581.7,Não
2207-OBZNX,Masculino,0,Não,Não,7,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,51,354.05,Sim
2657-VPXTA,Feminino,0,Sim,Sim,10,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,88.85,929.45,Não
6551-VLJMV,Masculino,0,Sim,Não,34,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),20.05,679,Não
1221-GHZEP,Feminino,0,Não,Não,62,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,BiAnual,Sim,Cheque por email,65.1,3846.75,Não
9289-LBQVU,Masculino,0,Sim,Não,64,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Sim,Cheque por email,70.15,4480.7,Não
6142-VSJQO,Feminino,0,Sim,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),44.35,44.35,Sim
3458-IDMFK,Masculino,0,Não,Não,25,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cheque por email,20.75,499.4,Não
6933-FHBZC,Feminino,0,Não,Não,26,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Sim,Cheque por email,56.05,1553.2,Não
0221-NAUXK,Masculino,0,Não,Sim,10,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Transferência Bancária (automatico),19.95,219.5,Não
9770-KXGQU,Feminino,0,Não,Não,53,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Não,Anual,Não,Cheque por email,98.6,5311.85,Não
6437-UKHMV,Feminino,0,Não,Não,7,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,79.7,586.05,Sim
6538-POCHL,Masculino,0,Não,Não,33,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),79,2576.8,Não
6726-NNFWD,Feminino,1,Sim,Não,71,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,BiAnual,Não,Cartão de Crédito (automatico),89.45,6435.25,Não
3002-WQZWT,Feminino,0,Não,Não,29,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.2,1993.25,Não
4277-UDIEF,Masculino,0,Sim,Sim,24,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Transferência Bancária (automatico),81,1923.85,Não
1208-NBVFH,Masculino,0,Sim,Sim,20,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,49.6,939.8,Não
